OBJECTID,ASSET_TYPE,ASSET_SUB_TYPE,ASSET_ID,ASSET_NAME,LOCATION,ROAD_NAME,SCHOOL_NEAR_CROSSING_NAME,HIGH_INTENSITY_LIGHTING,FLASHING_LIGHTS,SIGNAL_ID,SURFACE_AREA,SURFACE_AREA_UNIT,SUBURB,ADDRESS,OWNERSHIP,MAINTAINED_BY,GlobalID,Shape__Area,Shape__Length
65,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0410,WOMBAT CROSSING (RAISED PLATFORM) HAWKER PLACE,HAWKER PLACE,HAWKER PLACE,,,,TSSI,31,Square Metre,HAWKER,"HAWKER PLACE,HAWKER,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f9f6758a-fbeb-4564-af36-11ca3af7c92e,31.015380859375,22.8756980069586
66,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0411,WOMBAT CROSSING (RAISED PLATFORM) HAWKER PLACE,HAWKER PLACE,HAWKER PLACE,,,,TSSI,36,Square Metre,HAWKER,"HAWKER PLACE,HAWKER,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,4d852260-81c1-4a68-abba-ff82608b4246,36.157958984375,24.3799100148155
67,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0412,LEVERRIER STREET ZEBRA CROSSING,LEVERRIER STREET,LEVERRIER STREET,,,,TSSI,30,Square Metre,BRUCE,"LEVERRIER STREET,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,358aff15-43a8-401c-b02d-91a3130a8b21,29.517578125,23.1725361414785
68,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0413,ZEBRA CROSSING PESCOTT LANE,PESCOTT LANE,PESCOTT LANE,,,,TSSI,44,Square Metre,YARRALUMLA,"PESCOTT LANE,YARRALUMLA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,9224d5f5-e926-4d65-bfd1-870c78fb08be,44.287841796875,28.5733313026912
69,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0417,SCHOOL CROSSING ONSLOW STREET,ONSLOW STREET,ONSLOW STREET,LATHAM PRIMARY SCHOOL,,,TSSI,275,Square Metre,LATHAM,"ONSLOW STREET,LATHAM,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7ba7241f-0c7b-4f2e-ade9-f258a04976f6,274.546630859375,66.3525766363389
70,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0419,BARNARD CIRCUIT SCHOOL CROSSING,BARNARD CIRCUIT,BARNARD CIRCUIT,ST FRANCIS XAVIER COLLEGE,,,TSSI,106,Square Metre,FLOREY,"BARNARD CIRCUIT,FLOREY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f1216f40-61ce-496f-a5ff-e24aae940e5c,105.815185546875,44.3883905699933
71,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0420,SCHOOL CROSSING KESTEVEN STREET,KESTEVEN STREET,KESTEVEN STREET,FLOREY PRIMARY SCHOOL,,,TSSI,83,Square Metre,FLOREY,"KESTEVEN STREET,FLOREY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,635263b1-62d1-48d8-b5cb-a8ef824d5a26,83.335693359375,38.0519633075352
72,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0421,SCHOOL CROSSING RATCLIFFE CRESCENT,RATCLIFFE CRESCENT,RATCLIFFE CRESCENT,FLOREY PRIMARY SCHOOL,,,TSSI,167,Square Metre,FLOREY,"RATCLIFFE CRESCENT,FLOREY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c31006c9-6e10-424b-8256-082e902d909c,167.2529296875,52.7604335342089
73,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0422,SCHOOL CROSSING ROSS SMITH CRESCENT,ROSS SMITH CRESCENT,ROSS SMITH CRESCENT,SOUTHERN CROSS EARLY CHILDHOOD SCHOOL,,,TSSI,260,Square Metre,SCULLIN,"ROSS SMITH CRESCENT,SCULLIN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ec2d5fb5-0f90-4da7-bb4d-4f6557881471,259.51220703125,64.147100638329
74,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0423,SCHOOL CROSSING CHEWINGS STREET,CHEWINGS STREET,CHEWINGS STREET,ST MATTHEWS PRIMARY SCHOOL,,,TSSI,258,Square Metre,PAGE,"CHEWINGS STREET,PAGE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,3eae51c3-06b2-4265-b843-efe7bd55ac8e,257.81298828125,64.2997017744674
75,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0424,ERLDUNDA CIRCUIT SCHOOL CROSSING,ERLDUNDA CIRCUIT,ERLDUNDA CIRCUIT,HAWKER PRIMARY SCHOOL,,,TSSI,156,Square Metre,HAWKER,"ERLDUNDA CIRCUIT,HAWKER,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,a28563eb-e241-43b5-94ed-8df4296a3aa9,155.819091796875,51.5191869295496
76,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0425,SOUTHWELL STREET SCHOOL CROSSING,SOUTHWELL STREET,SOUTHWELL STREET,WEETANGERA PRIMARY SCHOOL,,,TSSI,113,Square Metre,WEETANGERA,"SOUTHWELL STREET,WEETANGERA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f838995f-551d-434f-8232-0cd21f266843,112.819580078125,45.255786812957
77,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0427,WOMBAT CROSSING (RAISED PLATFORM) HARDWICK CRESCENT,HARDWICK CRESCENT,HARDWICK CRESCENT,,,,TSSI,92,Square Metre,HOLT,"HARDWICK CRESCENT,HOLT,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,61637e57-ec1b-4bd6-b50a-680d3057dc33,92.245849609375,38.4696504301655
78,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0406,"WOMBAT CROSSING (RAISED PLATFORM) HARDWICK CRESCENT,KIPPAX PLACE","HARDWICK CRESCENT,KIPPAX PLACE",KIPPAX PLACE,GINNINDERRA HIGH SCHOOL,HIGH INTENSITY LIGHTING,,TSSI,41,Square Metre,HOLT,"HARDWICK CRESCENT,HOLT,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,3e9715c2-c2b0-4281-800c-1ae07aa58ae3,40.51904296875,33.4338626460613
79,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0409,ZEBRA CROSSING HARDWICK CRESCENT,HARDWICK CRESCENT,HARDWICK CRESCENT,,,,TSSI,38,Square Metre,HOLT,"HARDWICK CRESCENT,HOLT,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,def24619-74ac-4e63-bc56-002976b5fe26,38.09619140625,25.6817973158361
80,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0426,WOMBAT CROSSING (RAISED PLATFORM) HARDWICK CRESCENT,HARDWICK CRESCENT,HARDWICK CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI,74,Square Metre,HOLT,"HARDWICK CRESCENT,HOLT,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,240f9edb-2360-4440-945d-5aa335c20814,74.138916015625,34.6796925130069
81,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0369,"ZEBRA CROSSING BELCONNEN WAY,BENJAMIN WAY","BELCONNEN WAY,BENJAMIN WAY",BENJAMIN WAY,,,,TSSI,18,Square Metre,BELCONNEN,"BELCONNEN WAY,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7ff7e7c7-9762-4027-a744-eeff39efdc6c,18.2685546875,17.208503993097
82,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0368,"ZEBRA CROSSING BELCONNEN WAY,BENJAMIN WAY","BELCONNEN WAY,BENJAMIN WAY",BENJAMIN WAY,,,,TSSI,20,Square Metre,BELCONNEN,"BELCONNEN WAY,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,59507483-bec3-4514-84d5-b69ef2f72cce,20.2939453125,18.0581295551683
83,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0366,COLLEGE STREET ZEBRA CROSSING,"COLLEGE STREET,EASTERN VALLEY WAY",COLLEGE STREET,,,,TSSI,19,Square Metre,BRUCE,"COLLEGE STREET,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,6bdde5e4-c092-443c-b218-779a749dc782,19.199462890625,17.6683963639984
84,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0367,"ZEBRA CROSSING COLLEGE STREET,EASTERN VALLEY WAY","COLLEGE STREET,EASTERN VALLEY WAY",COLLEGE STREET,,,,TSSI,25,Square Metre,BRUCE,"COLLEGE STREET,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,598bf22a-f58d-401e-8221-3945a21c6b5a,25.384521484375,20.1641108083322
85,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0370,"ZEBRA CROSSING BELCONNEN WAY,BINDUBI STREET,EASTERN VALLEY WAY","BELCONNEN WAY,BINDUBI STREET,EASTERN VALLEY WAY",BINDUBI STREET,,,,TSSI,19,Square Metre,MACQUARIE,"BELCONNEN WAY,MACQUARIE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,713aa862-108c-4312-95d9-01e3eec15aea,18.686279296875,17.4835069715835
86,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0371,"ZEBRA CROSSING BELCONNEN WAY,BINDUBI STREET,EASTERN VALLEY WAY","BELCONNEN WAY,BINDUBI STREET,EASTERN VALLEY WAY",EASTERN VALLEY WAY,,,,TSSI,21,Square Metre,BRUCE,"BELCONNEN WAY,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,fc4e9d37-ce17-4940-a5d5-2d43ff599b2b,20.69921875,18.5491405100561
87,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0372,"ZEBRA CROSSING BELCONNEN WAY,BINDUBI STREET,EASTERN VALLEY WAY","BELCONNEN WAY,BINDUBI STREET,EASTERN VALLEY WAY",EASTERN VALLEY WAY,,,,TSSI,19,Square Metre,BELCONNEN,"BELCONNEN WAY,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,8917267e-f7f4-455b-9934-17f17f0de5ec,19.126953125,18.9285289523706
88,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0373,"ZEBRA CROSSING CHANDLER STREET,BENJAMIN WAY","CHANDLER STREET,BENJAMIN WAY",BENJAMIN WAY,,,,TSSI,30,Square Metre,BELCONNEN,"CHANDLER STREET,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,46a01c30-fbc2-400d-93a2-1f3205982990,29.571533203125,22.5865253572376
89,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0374,"ZEBRA CROSSING CHANDLER STREET,BENJAMIN WAY","CHANDLER STREET,BENJAMIN WAY",BENJAMIN WAY,,,,TSSI,32,Square Metre,BELCONNEN,"CHANDLER STREET,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,d5f7c9c3-a807-4a99-a6bd-bf4528ff6fba,31.590087890625,23.1482659357639
90,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0375,BENJAMIN WAY ZEBRA CROSSING,BENJAMIN WAY,BENJAMIN WAY,,,,TSSI,31,Square Metre,BELCONNEN,"BENJAMIN WAY,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,d584f449-66d1-4ad2-baf4-3f6c53e4af8d,31.450927734375,23.4823171473607
91,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0378,ZEBRA CROSSING EMU BANK,EMU BANK,EMU BANK,,,,TSSI,74,Square Metre,BELCONNEN,"EMU BANK,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,652a864a-6d11-4d61-a3a0-0a8cc14ffdab,73.601318359375,37.5604942336692
92,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR0383,"EMU BANK,LUXTON STREET SIGNALISED CROSSING","EMU BANK,LUXTON STREET",LUXTON STREET,,,,TSSI,11,Square Metre,BELCONNEN,"LUXTON STREET,BELCONNEN,2617,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,672139cf-5f5b-4d87-b252-e0af88114c92,11.0380859375,13.4572550983204
93,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0384,ZEBRA CROSSING BENJAMIN WAY,BENJAMIN WAY,BENJAMIN WAY,,,,TSSI,37,Square Metre,BELCONNEN,"BENJAMIN WAY,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,4f807f43-0d36-4e00-a21f-b37bd50ed988,36.510498046875,25.3851064002856
94,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0387,"ZEBRA CROSSING EMU BANK,AIKMAN DRIVE","EMU BANK,AIKMAN DRIVE",EMU BANK,,,,TSSI,21,Square Metre,BELCONNEN,"EMU BANK,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,01aa6e58-5d53-4700-a3ed-18be01a9aec8,20.50439453125,18.3937930232298
95,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0394,"ZEBRA CROSSING COLLEGE STREET,HAYDON DRIVE","COLLEGE STREET,HAYDON DRIVE",COLLEGE STREET,,,,TSSI,17,Square Metre,BRUCE,"COLLEGE STREET,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,3f08f4d7-d342-4afb-9730-04045a3029d5,17.377197265625,16.7272688425314
96,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0397,"ZEBRA CROSSING BINDUBI STREET,LYTTLETON CRESCENT,BANDJALONG CRESCENT","BINDUBI STREET,LYTTLETON CRESCENT,BANDJALONG CRESCENT",LYTTLETON CRESCENT,,,,TSSI,21,Square Metre,COOK,"BINDUBI STREET,COOK,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,3b8c5885-46a9-409a-8552-78cb271c77fc,20.915283203125,19.7545219617353
97,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR0335,SIGNALISED CROSSING NORTHBOURNE AVENUE,NORTHBOURNE AVENUE,NORTHBOURNE AVENUE,,,,TSSI26,104,Square Metre,LYNEHAM,"NORTHBOURNE AVENUE,LYNEHAM,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7a4c6813-14e1-404d-8216-05c65a291e3d,103.842041015625,43.849015331883
98,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0336,"ZEBRA CROSSING GINNINDERRA DRIVE,RIGGALL PLACE,MOUAT STREET,ELLENBOROUGH STREET","GINNINDERRA DRIVE,RIGGALL PLACE,MOUAT STREET,ELLENBOROUGH STREET",ELLENBOROUGH STREET,,,,TSSI,28,Square Metre,LYNEHAM,"GINNINDERRA DRIVE,LYNEHAM,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f68f3923-37db-4d0b-9d86-aecac0534c4c,28.393798828125,21.975188993743
99,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0337,WATTLE STREET ZEBRA CROSSING,"WATTLE STREET,WATTLE PLACE",WATTLE STREET,,,,TSSI,37,Square Metre,LYNEHAM,"WATTLE STREET,LYNEHAM,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,67bfd4ba-a12b-4fa9-a15e-203ade131e86,36.99755859375,26.9221758734537
100,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0341,"ZEBRA CROSSING FEDERAL HIGHWAY,BARTON HIGHWAY","FEDERAL HIGHWAY,BARTON HIGHWAY",BARTON HIGHWAY,,,,TSSI,47,Square Metre,LYNEHAM,"FEDERAL HIGHWAY,LYNEHAM,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,498579ac-3064-49f0-b311-6d0c17091554,46.760009765625,30.3380194221328
101,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0342,"ZEBRA CROSSING FEDERAL HIGHWAY,BARTON HIGHWAY","FEDERAL HIGHWAY,BARTON HIGHWAY",BARTON HIGHWAY,,,,TSSI,39,Square Metre,LYNEHAM,"FEDERAL HIGHWAY,LYNEHAM,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,75c5aaf7-c1be-4f05-8e1f-7899ad8f407e,38.708740234375,26.3604030664168
102,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0343,ZEBRA CROSSING PESCOTT LANE,PESCOTT LANE,PESCOTT LANE,,,,TSSI,57,Square Metre,YARRALUMLA,"PESCOTT LANE,YARRALUMLA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,02484c02-6b9c-4bf7-977a-261e64c7fe0c,57.269775390625,33.3609746207401
103,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0344,SCHOOL CROSSING LOFTUS STREET,LOFTUS STREET,LOFTUS STREET,YARRALUMLA PRIMARY SCHOOL,,,TSSI,36,Square Metre,YARRALUMLA,"LOFTUS STREET,YARRALUMLA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,a942720b-3402-4935-9176-f8ebfe42a93b,36.06298828125,25.0625363202506
104,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0345,GREY STREET ROAD MEDIAN SCHOOL CROSSING,GREY STREET,GREY STREET,CANBERRA GIRLS GRAMMAR JUNIOR,,,TSSI,31,Square Metre,DEAKIN,"GREY STREET,DEAKIN,2600,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,2e714066-5bda-411e-b670-1764f431658f,31.9775390625,24.4669908728013
105,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0346,"ZEBRA CROSSING BREWER STREET,MELROSE DRIVE","BREWER STREET,MELROSE DRIVE",BREWER STREET,,,,TSSI,16,Square Metre,PHILLIP,"BREWER STREET,PHILLIP,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,631b516b-513b-49c6-b5f4-16dcc382d1a4,16.183837890625,16.4808336282677
106,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0347,"ZEBRA CROSSING GINNINDERRA DRIVE,WILLIAM WEBB DRIVE","GINNINDERRA DRIVE,WILLIAM WEBB DRIVE",WILLIAM WEBB DRIVE,,,,TSSI,15,Square Metre,EVATT,"GINNINDERRA DRIVE,EVATT,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,66820965-c16d-44c7-901b-d7756eac16c5,14.5732421875,15.5335892428396
107,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0348,"ZEBRA CROSSING COULTER DRIVE,LUXTON STREET,SOUTHERN CROSS DRIVE","COULTER DRIVE,LUXTON STREET,SOUTHERN CROSS DRIVE",SOUTHERN CROSS DRIVE,,,,TSSI,17,Square Metre,FLOREY,"COULTER DRIVE,FLOREY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,afba41d3-615a-4a69-9c60-5d1d767fe741,17.45263671875,17.1336084631484
108,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0349,"ZEBRA CROSSING COULTER DRIVE,LUXTON STREET,SOUTHERN CROSS DRIVE","COULTER DRIVE,LUXTON STREET,SOUTHERN CROSS DRIVE",LUXTON STREET,,,,TSSI,25,Square Metre,BELCONNEN,"COULTER DRIVE,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,e88fce63-213d-4ed8-adc0-9bf84d9e0ecb,24.55810546875,20.3478514254622
109,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0350,OGILBY CRESCENT ZEBRA CROSSING,"COULTER DRIVE,OGILBY CRESCENT,NETTLEFOLD STREET",OGILBY CRESCENT,,,,TSSI,27,Square Metre,PAGE,"COULTER DRIVE,PAGE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,425618ba-0a57-41af-b077-719f7897b7be,26.93310546875,21.280724124291
110,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0351,NETTLEFOLD STREET ZEBRA CROSSING,COULTER DRIVE,NETTLEFOLD STREET,,,,TSSI,21,Square Metre,BELCONNEN,"COULTER DRIVE,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,df0ffeef-5235-48e4-b9d2-caf6792b87e5,21.319580078125,21.0070160268931
111,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0352,BALDWIN DRIVE ZEBRA CROSSING,"GINNINDERRA DRIVE,BALDWIN DRIVE,HAYDON DRIVE",BALDWIN DRIVE,,,,TSSI,18,Square Metre,LAWSON,"GINNINDERRA DRIVE,LAWSON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7dfa0c1e-59b1-4e1a-b16e-9c39cf70f573,18.49755859375,17.5400938058498
112,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0353,"ZEBRA CROSSING GINNINDERRA DRIVE,BALDWIN DRIVE,HAYDON DRIVE","GINNINDERRA DRIVE,BALDWIN DRIVE,HAYDON DRIVE",HAYDON DRIVE,,,,TSSI,20,Square Metre,BRUCE,"GINNINDERRA DRIVE,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,45035ced-7a0d-4dfa-b9da-f41a1727d272,20.22802734375,18.4131076867043
113,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0354,"ZEBRA CROSSING GINNINDERRA DRIVE,BALDWIN DRIVE,HAYDON DRIVE","GINNINDERRA DRIVE,BALDWIN DRIVE,HAYDON DRIVE",HAYDON DRIVE,,,,TSSI,21,Square Metre,BRUCE,"GINNINDERRA DRIVE,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,521d2f1a-94b7-44eb-b7b2-e35dfae29df7,20.740478515625,18.4019961933226
114,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0355,"ZEBRA CROSSING GINNINDERRA DRIVE,BALDWIN DRIVE,HAYDON DRIVE","GINNINDERRA DRIVE,BALDWIN DRIVE,HAYDON DRIVE",BALDWIN DRIVE,,,,TSSI,19,Square Metre,KALEEN,"GINNINDERRA DRIVE,KALEEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f90220ae-8777-4aa5-899d-6b616231f9cc,19.3623046875,17.8094404098278
115,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0356,"ZEBRA CROSSING EARDLEY STREET,HAYDON DRIVE","EARDLEY STREET,HAYDON DRIVE",EARDLEY STREET,,,,TSSI,26,Square Metre,BRUCE,"EARDLEY STREET,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,20842380-54ed-410e-85ad-ae5d78a0d28f,25.91357421875,21.0147914797332
116,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0357,"ZEBRA CROSSING EARDLEY STREET,HAYDON DRIVE","EARDLEY STREET,HAYDON DRIVE",EARDLEY STREET,,,,TSSI,23,Square Metre,BRUCE,"EARDLEY STREET,BRUCE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7ebf0771-fc23-4172-baca-ddbaaeb23754,22.947265625,19.6563204514603
117,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0358,"ZEBRA CROSSING COULTER DRIVE,BELCONNEN WAY","COULTER DRIVE,BELCONNEN WAY",COULTER DRIVE,,,,TSSI,26,Square Metre,PAGE,"COULTER DRIVE,PAGE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,278f42ea-ac84-4eb0-85b3-44bcdebb9300,26.333984375,21.9798399674547
118,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0359,"ZEBRA CROSSING COULTER DRIVE,BELCONNEN WAY","COULTER DRIVE,BELCONNEN WAY",COULTER DRIVE,,,,TSSI,23,Square Metre,WEETANGERA,"COULTER DRIVE,WEETANGERA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,88aeac5b-c6ec-4e77-aa36-b73bf73a6a0b,23.46484375,19.5729559487135
119,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0360,"ZEBRA CROSSING COULTER DRIVE,BELCONNEN WAY","COULTER DRIVE,BELCONNEN WAY",COULTER DRIVE,,,,TSSI,19,Square Metre,MACQUARIE,"COULTER DRIVE,MACQUARIE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,407b8db0-5956-4556-aede-eb813b3e0f78,19.163818359375,18.8066428138738
120,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0362,"ZEBRA CROSSING WEEDON CLOSE,LATHLAIN STREET,CHAN STREET","WEEDON CLOSE,LATHLAIN STREET,CHAN STREET",CHAN STREET,,,,TSSI,20,Square Metre,BELCONNEN,"WEEDON CLOSE,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,cbf5657b-8820-41f5-ad0f-758539f1ffa3,19.677001953125,18.1263228582629
121,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0363,CHAN STREET ZEBRA CROSSING,"WEEDON CLOSE,LATHLAIN STREET,CHAN STREET",CHAN STREET,,,,TSSI,13,Square Metre,BELCONNEN,"WEEDON CLOSE,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,5d83a855-e241-4ae9-8923-6aaa62ce4eac,13.220458984375,15.047995489178
122,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0364,"ZEBRA CROSSING COLLEGE STREET,EASTERN VALLEY WAY","COLLEGE STREET,EASTERN VALLEY WAY",COLLEGE STREET,,,,TSSI,20,Square Metre,BELCONNEN,"COLLEGE STREET,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,81ececcb-367e-499b-9511-898bd4b17cf9,20.38427734375,18.401909669671
123,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0365,"ZEBRA CROSSING COLLEGE STREET,EASTERN VALLEY WAY","COLLEGE STREET,EASTERN VALLEY WAY",COLLEGE STREET,,,,TSSI,22,Square Metre,BELCONNEN,"COLLEGE STREET,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,54f61630-7d81-40c3-b66d-13110c5562a6,22.068603515625,19.2997426008456
124,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0312,WAKEFIELD AVENUE ZEBRA CROSSING,"MAJURA AVENUE,LIMESTONE AVENUE,WAKEFIELD AVENUE",WAKEFIELD AVENUE,,,,TSSI,25,Square Metre,BRADDON,"MAJURA AVENUE,BRADDON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,cb304a3f-417a-479d-bab2-c3e2ab4497bd,25.273193359375,21.0806851614023
125,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0382,ZEBRA CROSSING CHANDLER STREET,CHANDLER STREET,CHANDLER STREET,,,,TSSI,35,Square Metre,BELCONNEN,"CHANDLER STREET,BELCONNEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,826ca46c-cc68-4f0e-bded-4bc63b17b312,35.009033203125,26.6030917622783
126,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0386,EMU BANK ZEBRA CROSSING,EMU BANK,EMU BANK,,,,TSSI,41,Square Metre,BELCONNEN,"EMU BANK,BELCONNEN,2617,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,535d92fe-f964-400f-89e7-595fc968c8f8,41.710693359375,30.4578767257776
